0
https://codeforces.com/contest/1783/submission/188458011
https://codeforces.com/contest/1783/submission/188458003
https://codeforces.com/contest/1783/submission/188458001
https://codeforces.com/contest/1783/submission/188457993
https://codeforces.com/contest/1783/submission/188457985
https://codeforces.com/contest/1783/submission/188457973
https://codeforces.com/contest/1783/submission/188457974
https://codeforces.com/contest/1783/submission/188457968
https://codeforces.com/contest/1783/submission/188457969
https://codeforces.com/contest/1783/submission/188457964
